"Severity","Distance.mi.","Description","Start_Lat","Start_Lng","City","County","State","Start_Time","End_Time","Timezone","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Junction","No_Exit","Traffic_Calming","Traffic_Signal","Duration","Time_of_Day"
1,0,"Crash on Oak Forest Dr at 34th St.",29.817236,-95.436356,"Houston","Harris","TX","2022-07-25 08:17:10","2022-07-25 09:16:58","US/Central",82,82,79,29.98,10,"CALM",0,0,"Fair","False","False","True","False","False","False","True",59.8,"Night"
1,0,"At US-20/Euclid Ave/Mayfield Rd - Accident.",41.50866,-81.59631,"Cleveland","Cuyahoga","OH","2020-06-16 17:53:30","2020-06-16 18:28:28","US/Eastern",66,66,63,29.65,10,"NE",12,0,"Fair","True","False","False","False","False","False","False",34.9666666666667,"Afternoon"
1,0,"At Sunol Blvd - Accident. Hard shoulder blocked.",37.63689,-121.88416,"Pleasanton","Alameda","CA","2020-05-01 03:24:26","2020-05-01 03:54:26","US/Pacific",51,51,77,29.65,10,"CALM",0,0,"Fair","False","False","False","True","False","False","False",30,"Night"
1,0,"Crash on US-276 Geer Hwy at Slater Rd.",35.020649,-82.501488,"Marietta","Greenville","SC","2022-06-22 08:06:28","2022-06-22 09:06:17","US/Eastern",80,80,47,28.97,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",59.8166666666667,"Night"
1,0,"Crash on Jensen Ave at Prospect Ave.",36.706581,-119.851379,"Fresno","Fresno","CA","2022-08-19 08:12:20","2022-08-19 08:42:09","US/Pacific",77,77,37,29.47,10,"WNW",3,0,"Fair","False","False","False","False","False","False","False",29.8166666666667,"Night"
1,0,"At E Dunlap Ave/N 7th St - Accident.",33.56797,-112.06521,"Phoenix","Maricopa","AZ","2020-05-03 06:08:07","2020-05-03 07:13:05","US/Mountain",70,70,31,28.27,10,"CALM",0,0,"Fair","False","False","True","False","False","False","True",64.9666666666667,"Night"
1,0,"Crash on Sidneys Rd at SC-61 Augusta Hwy.",33.048351,-80.523666,"Round O","Colleton","SC","2022-05-19 05:28:11","2022-05-19 06:12:58","US/Eastern",72,72,100,29.8,10,"SW",7,0,"Fair","False","False","False","False","False","False","False",44.7833333333333,"Night"
1,0,"Crash on Road 48 at Avenue 232.",36.21064,-119.466148,"Tulare","Tulare","CA","2022-09-05 15:46:25","2022-09-05 16:31:30","US/Pacific",106,106,15,29.39,10,"WNW",6,0,"Fair","False","False","False","False","False","False","False",45.0833333333333,"Afternoon"
1,0,"Crash on 2nd St at Leigh St.",37.54744,-77.437439,"Richmond","Richmond City","VA","2022-06-24 08:55:10","2022-06-24 09:39:53","US/Eastern",72,72,78,29.89,10,"ENE",5,0,"Mostly Cloudy","False","False","False","False","False","False","True",44.7166666666667,"Night"
1,0,"At S Craycroft Rd - Accident.",32.20683,-110.87509,"Tucson","Pima","AZ","2020-03-31 18:51:36","2020-03-31 19:36:36","US/Mountain",74,74,21,27.09,10,"NNW",10,0,"Mostly Cloudy","False","False","True","False","False","False","True",45,"Evening"
1,0,"At Broadway St - Accident. Hard shoulder blocked.",38.22392,-122.25807,"Napa","Napa","CA","2020-05-10 16:56:17","2020-05-10 17:11:17","US/Pacific",65,65,63,29.86,10,"SSW",20,0,"Light Rain","False","False","False","False","False","False","False",15,"Afternoon"
1,0,"Crash on J N Pease Pl near Ben Craig Dr.",35.32164,-80.773277,"Charlotte","Mecklenburg","NC","2022-07-11 07:58:40","2022-07-11 08:27:57","US/Eastern",68,68,83,29.28,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",29.2833333333333,"Night"
1,0,"Crash on 12th Ave at CO-2 Colorado Blvd.",39.735088,-104.940773,"Denver","Denver","CO","2022-06-01 08:45:48","2022-06-01 09:30:55","US/Mountain",41,38,93,24.61,10,"ESE",5,0,"Light Rain","False","False","True","False","False","False","False",45.1166666666667,"Night"
1,0,"Crash on Walton Walker Blvd Northbound at I-30 Exit 38.",32.778709,-96.916481,"Dallas","Dallas","TX","2022-08-16 07:20:10","2022-08-16 07:49:41","US/Central",84,84,63,29.41,10,"SW",6,0,"Mostly Cloudy","False","False","True","False","False","False","True",29.5166666666667,"Night"
1,0,"Crash on Dixie Dr at Frederick Pike.",39.811779,-84.197739,"Dayton","Montgomery","OH","2022-05-18 16:17:44","2022-05-18 17:17:21","US/Eastern",71,71,59,28.74,10,"SW",5,0,"Light Rain","False","False","False","False","False","False","True",59.6166666666667,"Afternoon"
1,0,"Crash on US-29 Wade Hampton Blvd at Lister Rd.",34.950851,-82.188789,"Greer","Spartanburg","SC","2022-08-17 07:16:20","2022-08-17 07:46:08","US/Eastern",68,68,87,28.96,10,"NNE",5,0,"Cloudy","False","False","False","False","False","False","False",29.8,"Night"
1,0,"At I-84/US-30/Columbia Riv Hwy/FRTG Rd - Accident.",45.5449,-122.39079,"Troutdale","Multnomah","OR","2020-05-12 14:10:01","2020-05-12 14:25:01","US/Pacific",61,61,64,29.7,10,"SW",14,0,"Light Rain","False","False","False","False","False","False","False",15,"Afternoon"
1,0,"Crash on Long Forest Dr at Old Buncombe Rd.",34.90239,-82.431007,"Greenville","Greenville","SC","2022-07-05 16:17:53","2022-07-05 17:17:38","US/Eastern",92,92,52,28.91,10,"S",9,0,"Partly Cloudy","False","False","True","False","False","False","False",59.75,"Afternoon"
1,2.3,"Between VA-613/Willis Rd/Exit 64 and VA-161/Exit 69 - Accident. Hard shoulder blocked.",37.43156,-77.43123,"Richmond","Chesterfield","VA","2020-03-23 06:30:43","2020-03-23 06:45:43","US/Eastern",42,38,100,30.03,8,"N",6,0.1,"Light Rain","False","False","False","False","False","False","False",15,"Night"
1,1.469,"At US-301/Chamberlayne Ave/Exit 82 - Accident. Hard shoulder blocked.",37.63211,-77.45047,"Richmond","Henrico","VA","2020-03-23 06:16:47","2020-03-23 06:31:47","US/Eastern",42,38,96,30.1,4,"VAR",6,0.23,"Rain","False","False","False","False","False","False","False",15,"Night"
1,0,"Crash on Angelstem Blvd at Silvercreek Way.",28.26313,-82.281387,"Wesley Chapel","Pasco","FL","2022-07-18 06:15:43","2022-07-18 07:13:57","US/Eastern",77,77,94,29.91,10,"SE",5,0,"Fair","False","False","False","False","False","False","False",58.2333333333333,"Night"
1,0,"At 32nd Ave NW - Accident.",47.67596,-122.38758,"Seattle","King","WA","2020-05-03 18:06:02","2020-05-03 19:11:00","US/Pacific",56,56,51,30.25,10,"SSW",10,0,"Partly Cloudy","True","False","True","False","False","False","True",64.9666666666667,"Evening"
1,0,"Crash on Delhomme Ave at St Mary St.",30.235809,-92.094658,"Scott","Lafayette","LA","2022-08-10 07:52:02","2022-08-10 08:21:17","US/Central",79,79,90,30.05,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",29.25,"Night"
1,0,"At College Dr/Exit 158 - Accident.",30.42258,-91.1347,"Baton Rouge","East Baton Rouge","LA","2020-05-29 18:11:22","2020-05-29 18:26:22","US/Central",88,88,48,29.92,10,"NNW",7,0,"Mostly Cloudy","False","False","False","False","False","False","False",15,"Evening"
1,0,"Crash on Jupiter Rd at Prelude Dr.",32.86779,-96.683037,"Dallas","Dallas","TX","2022-05-26 04:05:36","2022-05-26 04:50:17","US/Central",59,59,75,29.37,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",44.6833333333333,"Night"
1,0,"Crash on Columbus Blvd at Sentinela Blvd.",26.598619,-81.573212,"Lehigh Acres","Lee","FL","2022-08-29 07:02:57","2022-08-29 07:31:55","US/Eastern",75,75,100,29.94,10,"E",8,0,"Fair","False","False","False","False","False","False","False",28.9666666666667,"Night"
1,0,"At Toledano St - Accident.",29.94091,-90.09743,"New Orleans","Orleans","LA","2020-05-21 16:19:06","2020-05-21 16:54:04","US/Pacific",83,83,69,29.91,10,"S",9,0,"Fair","False","False","False","False","False","False","True",34.9666666666667,"Afternoon"
1,0,"Crash on PA-462 Columbia Ave at Prospect Rd.",40.036331,-76.455223,"Columbia","Lancaster","PA","2022-07-05 07:06:01","2022-07-05 07:34:00","US/Eastern",69,69,78,29.66,9,"ENE",3,0,"Fair","False","False","False","False","False","False","True",27.9833333333333,"Night"
1,0,"At 23rd Ave S - Accident. Right lane blocked.",47.60169,-122.31779,"Seattle","King","WA","2020-05-06 08:34:08","2020-05-06 09:34:08","US/Pacific",53,53,69,30.26,10,"SW",9,0,"Mostly Cloudy","False","False","True","False","False","False","True",60,"Night"
1,0,"Crash on US-301 at CR-683 36th Ave.",27.521734,-82.528282,"Ellenton","Manatee","FL","2022-06-21 08:09:01","2022-06-21 09:23:10","US/Eastern",76,76,91,30.08,8,"ENE",9,0,"Fair","False","False","False","False","False","False","True",74.15,"Night"
1,0,"Crash on Midvale Ave at Lake Dr.",28.302589,-82.605789,"New Port Richey","Pasco","FL","2022-05-12 06:26:53","2022-05-12 07:25:04","US/Eastern",59,59,90,29.91,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",58.1833333333333,"Night"
1,0,"Lane blocked due to crash on CR-464 Belleair Rd near Myrtle Ave.",27.938959,-82.795677,"Clearwater","Pinellas","FL","2022-07-19 08:22:35","2022-07-19 09:57:01","US/Eastern",82,82,94,30.1,10,"SSE",3,0,"Fair","False","False","False","False","False","False","False",94.4333333333333,"Night"
1,0,"Crash on Ed James Rd at Savannah Grove Rd.",34.116791,-79.82608,"Effingham","Florence","SC","2022-05-17 05:27:33","2022-05-17 05:57:23","US/Eastern",66,66,78,29.79,10,"N",7,0,"Fair","False","False","False","False","False","False","False",29.8333333333333,"Night"
1,1.689,"Between US-27/Exit 55 and SR-429-TOLL/Exit 60 - Accident. Hard shoulder blocked.",28.25746,-81.61616,"Davenport","Polk","FL","2020-06-25 07:01:41","2020-06-25 07:16:41","US/Eastern",78,78,93,30,10,"CALM",0,0,"Fair","False","False","False","True","False","False","False",15,"Night"
1,0,"Crash on Rockvale Dr at Kenmore Dr.",34.773209,-82.420158,"Piedmont","Greenville","SC","2022-07-22 04:02:46","2022-07-22 04:32:40","US/Eastern",75,75,85,28.97,10,"W",7,0,"Fair","False","False","False","False","False","False","False",29.9,"Night"
1,0,"Crash on Merlane Dr both ways at Sugar Creek Rd.",35.274109,-80.79351,"Charlotte","Mecklenburg","NC","2022-05-02 16:15:49","2022-05-02 16:45:32","US/Eastern",86,86,35,29.27,10,"W",12,0,"Partly Cloudy","False","False","False","False","False","False","False",29.7166666666667,"Afternoon"
1,0,"Crash on 9th St at Prospect Ave.",41.499001,-81.685623,"Cleveland","Cuyahoga","OH","2022-08-11 08:34:49","2022-08-11 09:20:51","US/Eastern",73,73,61,29.44,10,"N",14,0,"Cloudy","False","False","False","False","False","False","True",46.0333333333333,"Night"
1,0,"At LA-427/Perkins Rd - Accident.",30.39497,-91.1096,"Baton Rouge","East Baton Rouge","LA","2020-05-07 16:17:29","2020-05-07 16:52:27","US/Central",79,79,35,30.03,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",34.9666666666667,"Afternoon"
1,0,"Crash on Hayne St at Nott St.",34.959721,-81.987358,"Spartanburg","Spartanburg","SC","2022-08-18 10:43:29","2022-08-18 11:28:09","US/Eastern",75,75,65,29.16,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",44.6666666666667,"Morning"
1,0,"Left hand shoulder blocked due to crash on I-65 Southbound at I-24.",36.210419,-86.776016,"Nashville","Davidson","TN","2022-08-17 06:34:23","2022-08-17 07:33:44","US/Central",66,66,90,29.39,5,"CALM",0,0,"Partly Cloudy","False","False","False","True","False","False","False",59.35,"Night"
1,0,"At I-10-BL/E Benson Hwy - Accident.",32.17786,-110.94707,"Tucson","Pima","AZ","2020-04-21 17:27:47","2020-04-21 18:32:45","US/Mountain",82,82,10,27.1,10,"WNW",20,0,"Fair","False","False","False","False","False","False","False",64.9666666666667,"Afternoon"
1,4.271,"At CR-672/Exit 246 - Accident.",27.84679,-82.34728,"Gibsonton","Hillsborough","FL","2020-05-30 11:46:47","2020-05-30 12:01:47","US/Eastern",88,88,62,30.03,10,"SW",3,0,"Fair","False","False","False","False","False","False","False",15,"Morning"
1,0,"At Railroad Ave - Accident. Right lane blocked.",38.30115,-122.70598,"Petaluma","Sonoma","CA","2020-04-19 10:10:29","2020-04-19 10:45:27","US/Pacific",54,54,88,30.01,9,"CALM",0,0,"Cloudy","False","False","False","True","False","False","False",34.9666666666667,"Morning"
1,0,"At SW Stafford Rd - Accident.",45.37673,-122.74326,"Tualatin","Clackamas","OR","2020-03-31 06:31:49","2020-03-31 06:46:49","US/Pacific",41,36,96,29.82,10,"S",7,0,"Partly Cloudy","False","False","False","False","False","False","False",15,"Night"
1,0,"Crash on SC-9 Boiling Springs Rd at Lilac Ln.",34.979691,-81.943687,"Spartanburg","Spartanburg","SC","2022-06-27 17:50:32","2022-06-27 18:50:17","US/Eastern",81,81,70,29.17,10,"SW",8,0,"Partly Cloudy","False","False","True","False","False","False","True",59.75,"Afternoon"
1,0,"Crash on US-101 Northbound at Exit 46 Ventu Park Rd.",34.184254,-118.910278,"Newbury Park","Ventura","CA","2022-06-30 14:43:32","2022-06-30 15:45:28","US/Pacific",77,77,52,29.91,7,"WSW",10,0,"Fair","False","False","False","False","False","False","False",61.9333333333333,"Afternoon"
1,0,"At Petaluma Blvd - Accident. Right lane blocked.",38.2175,-122.60386,"Petaluma","Sonoma","CA","2020-03-29 12:52:57","2020-03-29 13:07:57","US/Pacific",54,54,100,30.05,6,"N",5,0.08,"Cloudy","False","False","False","False","False","False","False",15,"Afternoon"
1,0,"Crash on IL-64 North Ave near Maple Ave.",41.906139,-87.944359,"Elmhurst","DuPage","IL","2022-08-25 04:58:37","2022-08-25 05:28:24","US/Central",70,70,71,29.27,10,"SSW",6,0,"Cloudy","False","False","False","False","False","False","False",29.7833333333333,"Night"
1,1.741,"Between I-95 and SR-13/San Jose Blvd/Exit 5 - Accident.",30.16901,-81.59783,"Jacksonville","Duval","FL","2020-06-04 14:27:26","2020-06-04 14:42:26","US/Eastern",82,82,69,29.96,10,"SSE",12,0,"Cloudy","False","False","False","False","False","False","False",15,"Afternoon"
1,0,"Crash on SC-20 Piedmont Hwy at Old Pelzer Rd.",34.740528,-82.4384,"Piedmont","Greenville","SC","2022-05-26 16:34:40","2022-05-26 17:34:26","US/Eastern",70,70,88,29,5,"SE",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",59.7666666666667,"Afternoon"
1,0,"At N Mona Lisa Rd - Accident.",32.33748,-111.0468,"Tucson","Pima","AZ","2020-04-26 16:16:54","2020-04-26 17:16:54","US/Mountain",100,100,6,27.13,10,"WSW",8,0,"Fair","False","False","True","False","False","False","True",60,"Afternoon"
1,0,"Crash on FL-50 Colonial Dr at Pointe Villas Blvd.",28.551121,-81.60408,"Winter Garden","Orange","FL","2022-04-29 08:23:43","2022-04-29 08:53:26","US/Eastern",75,75,62,29.97,10,"E",14,0,"Fair","False","False","True","False","False","False","False",29.7166666666667,"Night"
1,0,"Right hand shoulder blocked due to crash on I-65 Southbound after Exit 172 Dickerson St.",32.374763,-86.321976,"Montgomery","Montgomery","AL","2022-04-28 07:59:10","2022-04-28 09:05:44","US/Central",57,57,66,29.95,10,"NNE",5,0,"Fair","False","False","False","False","False","False","False",66.5666666666667,"Night"
1,0,"Right hand shoulder blocked due to crash on I-680 Northbound before Exit 12 CA-262 Mission Blvd.",37.495438,-121.923332,"Fremont","Alameda","CA","2022-04-28 14:38:19","2022-04-28 16:38:40","US/Pacific",61,61,48,30.07,10,"WNW",10,0,"Fair","False","False","False","True","False","False","False",120.35,"Afternoon"
1,0,"Right hand shoulder blocked due to crash on I-710 Northbound before Exit 18B I-5.",34.016144,-118.172485,"Los Angeles","Los Angeles","CA","2022-08-09 07:33:39","2022-08-09 08:18:14","US/Pacific",76,76,60,29.73,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",44.5833333333333,"Night"
1,0,"At PA-74/N Baltimore St/Carlisle Rd - Accident.",40.11707,-77.0374,"Dillsburg","York","PA","2020-05-11 17:41:34","2020-05-11 18:16:32","US/Eastern",51,51,46,29.58,10,"NW",21,0,"Cloudy / Windy","False","False","False","False","False","False","True",34.9666666666667,"Afternoon"
1,0,"Crash on Kohler Ave both ways at Statesville Ave.",35.251068,-80.835892,"Charlotte","Mecklenburg","NC","2022-05-05 16:51:27","2022-05-05 17:20:47","US/Eastern",82,82,45,29.18,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",29.3333333333333,"Afternoon"
1,0,"Crash on Factory Rd near Westwood Ave.",41.913631,-87.998253,"Addison","DuPage","IL","2022-06-20 06:55:07","2022-06-20 08:10:28","US/Central",68,68,56,29.41,10,"SSW",8,0,"Fair","False","False","False","False","False","False","False",75.35,"Night"
1,0,"At NC-705 - Accident. Hard shoulder closed.",35.29045,-79.63858,"Eagle Springs","Moore","NC","2020-05-02 14:42:00","2020-05-02 16:42:00","US/Eastern",75,75,27,29.65,10,"VAR",5,0,"Fair","False","False","False","False","False","False","False",120,"Afternoon"
1,0,"Crash on Vasco Rd at Los Vaqueros Rd.",37.766979,-121.733101,"Livermore","Alameda","CA","2022-07-08 05:34:54","2022-07-08 06:19:42","US/Pacific",57,57,83,29.6,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",44.8,"Night"
1,0,"At Buck Knoll Dr - Accident. Hard shoulder blocked.",37.13361,-122.12597,"Boulder Creek","Santa Cruz","CA","2020-06-11 17:34:38","2020-06-11 17:49:38","US/Pacific",75,75,51,29.9,10,"N",13,0,"Mostly Cloudy","False","False","False","False","False","False","False",15,"Afternoon"
1,0,"Crash on CR-22 Rose St near CR-375 Smith Creek Rd.",30.062901,-84.499832,"Sopchoppy","Wakulla","FL","2022-05-02 04:28:26","2022-05-02 05:20:00","US/Eastern",65,65,97,29.98,8,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","False",51.5666666666667,"Night"
1,0,"At Dill Rd - Earlier accident.",37.56977,-77.40091,"Richmond","Henrico","VA","2020-04-21 07:16:01","2020-04-21 07:50:59","US/Eastern",44,41,96,29.52,7,"S",6,0,"Fair","False","False","False","False","False","False","True",34.9666666666667,"Night"
1,0,"Crash on IL-83 at Midway Dr.",41.748604,-87.944595,"Willowbrook","DuPage","IL","2022-05-25 08:57:09","2022-05-25 09:26:52","US/Central",62,62,84,29.29,8,"ESE",9,0.01,"Cloudy","False","False","False","False","False","False","True",29.7166666666667,"Night"
1,0,"Turning lane blocked due to crash on Oak Ridge Rd Eastbound after Kingsgate Dr.",28.472269,-81.426331,"Orlando","Orange","FL","2022-09-01 17:51:05","2022-09-01 18:35:53","US/Eastern",76,76,87,29.84,10,"NW",3,0.22,"Thunder","False","False","True","False","False","False","True",44.8,"Afternoon"
1,0,"Crash on SC-46 Plantation Dr both ways at SC-170 Okatie Hwy.",32.23238,-81.019997,"Hardeeville","Jasper","SC","2022-07-27 07:55:03","2022-07-27 08:54:46","US/Eastern",77,77,82,30.09,10,"SW",5,0,"Fair","False","False","False","False","False","False","False",59.7166666666667,"Night"
1,0,"Right hand shoulder blocked due to crash on I-77 Southbound at Exit 25 NC-73 Sam Furr Rd.",35.442467,-80.869438,"Huntersville","Mecklenburg","NC","2022-06-22 08:39:39","2022-06-22 09:08:47","US/Eastern",75,75,65,29.34,10,"NW",3,0,"Fair","False","False","False","False","False","False","False",29.1333333333333,"Night"
1,0,"At TN-155/Briley Pky - Accident.",36.23296,-86.81456,"Nashville","Davidson","TN","2020-06-10 08:11:51","2020-06-10 08:56:51","US/Central",83,83,72,29.17,10,"S",17,0,"Mostly Cloudy","False","False","False","False","False","False","False",45,"Night"
1,0,"Crash on US-20 near CR-22 Addison Rd.",41.931911,-87.98867,"Addison","DuPage","IL","2022-08-18 08:01:53","2022-08-18 08:46:54","US/Central",68,68,70,29.33,10,"CALM",0,0,"Fair","False","False","True","False","False","False","True",45.0166666666667,"Night"
